Date,Time,Open,High,Low,Close,Volume,
2018.09.03,0:00,1.1595,1.16277,1.1589,1.16169,27551,
2018.09.04,0:00,1.16169,1.16192,1.153,1.15801,37999,
2018.09.05,0:00,1.15797,1.16399,1.15429,1.16298,40197,
2018.09.06,0:00,1.16298,1.16592,1.16053,1.16216,40276,
2018.09.07,0:00,1.1621,1.16492,1.15504,1.15511,40703,
2018.09.10,0:00,1.15475,1.1616,1.1526,1.15903,31804,
2018.09.11,0:00,1.15911,1.16435,1.15656,1.16043,34134,
2018.09.12,0:00,1.1604,1.16493,1.15699,1.16248,34817,
2018.09.13,0:00,1.1625,1.17008,1.1609,1.16895,34293,
2018.09.14,0:00,1.16894,1.17214,1.16205,1.16215,34906,
2018.09.17,0:00,1.16224,1.1698,1.16178,1.1682,27738,
2018.09.18,0:00,1.16826,1.17238,1.16522,1.16627,39032,
2018.09.19,0:00,1.16627,1.17147,1.165,1.16718,37991,
2018.09.20,0:00,1.16719,1.17844,1.16688,1.17764,47217,
2018.09.21,0:00,1.17764,1.18024,1.17329,1.1745,39239,
2018.09.24,0:00,1.1744,1.18149,1.1724,1.17473,38069,
2018.09.25,0:00,1.17481,1.17924,1.17308,1.17656,36172,
2018.09.26,0:00,1.17653,1.17975,1.1726,1.17357,43006,
2018.09.27,0:00,1.17356,1.17569,1.16387,1.16402,45957,
2018.09.28,0:00,1.16401,1.16511,1.15698,1.16016,40894,
2018.10.01,0:00,1.16155,1.16243,1.15636,1.15778,35646,
2018.10.02,0:00,1.15778,1.15802,1.1505,1.15449,41198,
2018.10.03,0:00,1.15473,1.15933,1.14641,1.14761,45360,
2018.10.04,0:00,1.14765,1.15424,1.14633,1.15132,47895,
2018.10.05,0:00,1.15138,1.15492,1.1484,1.15201,48484,
2018.10.08,0:00,1.15211,1.15294,1.14599,1.14904,36128,
2018.10.09,0:00,1.14905,1.1503,1.14321,1.1489,49499,
2018.10.10,0:00,1.14889,1.15452,1.14798,1.15183,46125,
2018.10.11,0:00,1.15182,1.15991,1.1518,1.15931,61359,
2018.10.12,0:00,1.15856,1.16102,1.15342,1.15565,45214,
2018.10.15,0:00,1.15372,1.1606,1.15371,1.15782,40448,
2018.10.16,0:00,1.15787,1.1621,1.15659,1.15732,40593,
2018.10.17,0:00,1.15733,1.15803,1.14959,1.15,45484,
2018.10.18,0:00,1.14996,1.15271,1.14492,1.14519,49368,
2018.10.19,0:00,1.1452,1.15344,1.1433,1.15123,65306,
2018.10.22,0:00,1.15157,1.15498,1.14558,1.14639,42466,
2018.10.23,0:00,1.14636,1.14933,1.14392,1.14694,47597,
2018.10.24,0:00,1.14698,1.14763,1.13793,1.1391,48540,
2018.10.25,0:00,1.13908,1.14323,1.1356,1.13745,45906,
2018.10.26,0:00,1.13728,1.14204,1.13355,1.1401,53114,
2018.10.29,0:00,1.13915,1.14162,1.13605,1.1372,49831,
2018.10.30,0:00,1.13719,1.13876,1.13403,1.13446,45562,
2018.10.31,0:00,1.13427,1.13598,1.13021,1.1311,45116,
2018.11.01,0:00,1.13081,1.1424,1.13079,1.14078,51915,
2018.11.02,0:00,1.1407,1.14557,1.13724,1.1386,53851,
2018.11.05,0:00,1.13859,1.14237,1.13549,1.14064,53717,
2018.11.06,0:00,1.14065,1.14376,1.13916,1.14256,47790,
2018.11.07,0:00,1.1424,1.14994,1.1395,1.1425,78158,
2018.11.08,0:00,1.14253,1.14464,1.13515,1.13625,58423,
2018.11.09,0:00,1.13628,1.13688,1.13162,1.13324,53614,
2018.11.12,0:00,1.13207,1.13306,1.12154,1.12169,53538,
2018.11.13,0:00,1.12175,1.12934,1.12163,1.12872,62050,
2018.11.14,0:00,1.12866,1.13474,1.12631,1.13077,68305,
2018.11.15,0:00,1.13074,1.1362,1.12707,1.13248,69373,
2018.11.16,0:00,1.13249,1.14202,1.13215,1.14172,57096,
2018.11.19,0:00,1.14129,1.14644,1.13938,1.14519,45017,
2018.11.20,0:00,1.14517,1.14721,1.13587,1.13693,51663,
2018.11.21,0:00,1.13694,1.14245,1.136,1.13798,47675,
2018.11.22,0:00,1.13798,1.14337,1.13796,1.14002,42869,
2018.11.23,0:00,1.14002,1.14209,1.13269,1.13335,45078,
2018.11.26,0:00,1.13398,1.13833,1.13247,1.13266,48168,
2018.11.27,0:00,1.13267,1.13437,1.12775,1.12838,57658,
2018.11.28,0:00,1.12859,1.1387,1.12666,1.1366,56432,
2018.11.29,0:00,1.1366,1.14015,1.13487,1.13916,58936,
2018.11.30,0:00,1.13911,1.14002,1.13052,1.13133,52407,
2018.12.03,0:00,1.13495,1.13797,1.13193,1.13522,48803,
2018.12.04,0:00,1.13522,1.14184,1.13182,1.13424,67343,
2018.12.05,0:00,1.13409,1.13612,1.13108,1.13434,43363,
2018.12.06,0:00,1.1345,1.14124,1.13208,1.13695,70702,
2018.12.07,0:00,1.1368,1.14233,1.13603,1.13758,59536,
2018.12.10,0:00,1.13902,1.14426,1.13503,1.13544,135928,
2018.12.11,0:00,1.13547,1.14,1.13063,1.13152,63482,
2018.12.12,0:00,1.13154,1.13871,1.13149,1.13679,63477,
2018.12.13,0:00,1.13679,1.13931,1.1331,1.13598,55671,
2018.12.14,0:00,1.1359,1.13649,1.12699,1.13021,53044,
2018.12.17,0:00,1.13016,1.13577,1.12967,1.13471,49224,
2018.12.18,0:00,1.13473,1.14021,1.13367,1.13592,55827,
2018.12.19,0:00,1.13592,1.14392,1.13592,1.13748,65849,
2018.12.20,0:00,1.13738,1.14856,1.13697,1.14451,75131,
2018.12.21,0:00,1.14438,1.14738,1.1356,1.13687,65127,
2018.12.24,0:00,1.13724,1.14383,1.13605,1.14026,53432,
2018.12.26,0:00,1.13901,1.14198,1.13427,1.13506,38391,
2018.12.27,0:00,1.1351,1.14538,1.13509,1.14292,75599,
2018.12.28,0:00,1.14241,1.14725,1.14241,1.14379,63014,
2018.12.31,0:00,1.14332,1.14669,1.14215,1.14631,48152,
2019.01.02,0:00,1.14605,1.14966,1.13251,1.13422,69619,
2019.01.03,0:00,1.13422,1.14106,1.13093,1.13923,87035,
2019.01.04,0:00,1.13921,1.14188,1.13462,1.13931,71077,
2019.01.07,0:00,1.13938,1.14823,1.13938,1.14739,55436,
2019.01.08,0:00,1.14737,1.14846,1.14226,1.14404,56545,
2019.01.09,0:00,1.14399,1.15573,1.14363,1.15411,69788,
2019.01.10,0:00,1.15409,1.15697,1.14848,1.14997,64379,
2019.01.11,0:00,1.14992,1.154,1.14579,1.14649,59672,
2019.01.14,0:00,1.14578,1.14819,1.14506,1.14674,53018,
2019.01.15,0:00,1.14677,1.14895,1.13817,1.14121,82564,
2019.01.16,0:00,1.14121,1.14247,1.13777,1.13912,61019,
2019.01.17,0:00,1.13923,1.14059,1.13701,1.13877,51001,
2019.01.18,0:00,1.13876,1.14102,1.13532,1.13602,53277,
2019.01.21,0:00,1.13592,1.13908,1.13569,1.13638,34477,
2019.01.22,0:00,1.13647,1.13738,1.13362,1.1359,44264,
2019.01.23,0:00,1.13593,1.13943,1.13508,1.13806,44933,
2019.01.24,0:00,1.13798,1.13913,1.12896,1.13051,53591,
2019.01.25,0:00,1.13011,1.14173,1.13001,1.14025,53917,
2019.01.28,0:00,1.14005,1.14437,1.139,1.14252,42039,
2019.01.29,0:00,1.14276,1.14501,1.14112,1.14312,48345,
2019.01.30,0:00,1.14304,1.15013,1.14062,1.14792,49385,
2019.01.31,0:00,1.14784,1.1514,1.14358,1.14461,51100,
2019.02.01,0:00,1.14461,1.14882,1.14344,1.14523,45197,
2019.02.04,0:00,1.1451,1.14602,1.14244,1.14353,39337,
2019.02.05,0:00,1.1437,1.14404,1.14011,1.14047,38435,
2019.02.06,0:00,1.14029,1.14094,1.13609,1.13617,39261,
2019.02.07,0:00,1.13616,1.13683,1.13245,1.13394,40857,
2019.02.08,0:00,1.13386,1.13507,1.13196,1.13198,34388,
2019.02.11,0:00,1.1319,1.13299,1.12673,1.12755,34692,
2019.02.12,0:00,1.12738,1.13396,1.12577,1.13253,36718,
2019.02.13,0:00,1.13241,1.13414,1.126,1.12603,37119,
2019.02.14,0:00,1.12603,1.13098,1.12493,1.12943,42499,
2019.02.15,0:00,1.1294,1.13061,1.12341,1.12915,38597,
2019.02.18,0:00,1.12907,1.13338,1.1289,1.13083,27210,
2019.02.19,0:00,1.13081,1.13572,1.12756,1.13403,37779,
2019.02.20,0:00,1.13411,1.1371,1.13248,1.13369,37071,
2019.02.21,0:00,1.13356,1.13662,1.13208,1.13328,42298,
2019.02.22,0:00,1.13353,1.13556,1.13163,1.13313,36182,
2019.02.25,0:00,1.13355,1.13675,1.13283,1.13567,34987,
2019.02.26,0:00,1.13582,1.14025,1.13452,1.13884,40265,
2019.02.27,0:00,1.13883,1.14032,1.13603,1.13696,35644,
2019.02.28,0:00,1.13693,1.14194,1.13598,1.13706,42945,
2019.03.01,0:00,1.13701,1.14085,1.13532,1.13625,39535,
2019.03.04,0:00,1.13806,1.13812,1.13089,1.13395,39319,
2019.03.05,0:00,1.13389,1.1341,1.12896,1.13077,35524,
2019.03.06,0:00,1.13064,1.13244,1.12851,1.13059,33579,
2019.03.07,0:00,1.13055,1.13201,1.11766,1.11932,41986,
2019.03.08,0:00,1.11926,1.12459,1.11851,1.12323,40354,
2019.03.11,0:00,1.12306,1.12581,1.12216,1.12443,36409,
2019.03.12,0:00,1.12437,1.13047,1.12437,1.12863,41601,
2019.03.13,0:00,1.12847,1.13384,1.12773,1.13254,36338,
2019.03.14,0:00,1.1327,1.13373,1.12942,1.13028,41306,
2019.03.15,0:00,1.13012,1.13442,1.12975,1.13238,36057,
2019.03.18,0:00,1.13202,1.13589,1.13189,1.13355,32612,
2019.03.19,0:00,1.13352,1.13615,1.13334,1.13511,32858,
2019.03.20,0:00,1.1351,1.1448,1.13356,1.14127,41011,
2019.03.21,0:00,1.14125,1.14374,1.13426,1.13721,45236,
2019.03.22,0:00,1.13738,1.13906,1.12733,1.12999,45393,
2019.03.25,0:00,1.12895,1.13311,1.12873,1.13111,39684,
2019.03.26,0:00,1.13096,1.13258,1.12632,1.1265,42293,
2019.03.27,0:00,1.12642,1.12855,1.12421,1.12436,47881,
2019.03.28,0:00,1.12435,1.12611,1.12136,1.12188,44465,
2019.03.29,0:00,1.12171,1.12465,1.12097,1.1217,42935,
2019.04.01,0:00,1.12252,1.12496,1.12041,1.12128,38018,
2019.04.02,0:00,1.12113,1.12157,1.11836,1.12041,37687,
2019.04.03,0:00,1.12031,1.12546,1.12,1.12319,36794,
2019.04.04,0:00,1.12317,1.12475,1.12061,1.12197,33598,
2019.04.05,0:00,1.1219,1.12447,1.121,1.12127,31689,
2019.04.08,0:00,1.12136,1.12742,1.12121,1.12618,29174,
2019.04.09,0:00,1.12606,1.12841,1.12551,1.12617,32984,
2019.04.10,0:00,1.12614,1.1287,1.12295,1.12732,34148,
2019.04.11,0:00,1.12726,1.12872,1.125,1.12519,35185,
2019.04.12,0:00,1.12529,1.13238,1.12529,1.1296,37864,
2019.04.15,0:00,1.13028,1.13209,1.12978,1.13031,33056,
2019.04.16,0:00,1.13024,1.13138,1.12797,1.12805,40027,
2019.04.17,0:00,1.12805,1.13236,1.12791,1.12919,37009,
2019.04.18,0:00,1.12924,1.1304,1.12261,1.12287,41038,
2019.04.19,0:00,1.12286,1.12477,1.12267,1.12413,17508,
2019.04.22,0:00,1.1241,1.12619,1.12357,1.12566,17124,
2019.04.23,0:00,1.12562,1.1261,1.11923,1.12269,32194,
2019.04.24,0:00,1.12256,1.12264,1.11407,1.11528,42352,
2019.04.25,0:00,1.11511,1.11622,1.11178,1.11314,39246,
2019.04.26,0:00,1.11297,1.11738,1.11115,1.11495,39710,
2019.04.29,0:00,1.11441,1.11867,1.1144,1.11859,29153,
2019.04.30,0:00,1.11843,1.12288,1.11757,1.12146,37846,
2019.05.01,0:00,1.12137,1.12646,1.11875,1.11949,31659,
2019.05.02,0:00,1.11956,1.12188,1.11707,1.11714,38583,
2019.05.03,0:00,1.11707,1.12047,1.11378,1.12008,37064,
2019.05.06,0:00,1.11675,1.12091,1.11669,1.1198,36687,
2019.05.07,0:00,1.11978,1.12176,1.11667,1.11908,39804,
2019.05.08,0:00,1.1189,1.12135,1.11827,1.11908,43631,
2019.05.09,0:00,1.11904,1.12509,1.11735,1.1212,47161,
2019.05.10,0:00,1.12115,1.12534,1.12115,1.12285,44567,
2019.05.13,0:00,1.1231,1.12633,1.12215,1.12215,38171,
2019.05.14,0:00,1.12203,1.12438,1.12011,1.12034,35970,
2019.05.15,0:00,1.12025,1.12244,1.1178,1.12006,39878,
2019.05.16,0:00,1.1201,1.12239,1.11663,1.11735,35944,
2019.05.17,0:00,1.11717,1.11838,1.11541,1.11541,39893,
2019.05.20,0:00,1.11599,1.11746,1.11505,1.11657,33904,
2019.05.21,0:00,1.11643,1.11874,1.11418,1.11597,37436,
2019.05.22,0:00,1.1157,1.11802,1.11485,1.11501,33143,
2019.05.23,0:00,1.115,1.11874,1.11075,1.11804,40325,
2019.05.24,0:00,1.11816,1.12121,1.11725,1.11983,34863,
2019.05.27,0:00,1.12089,1.12151,1.11869,1.11909,18162,
2019.05.28,0:00,1.11901,1.11982,1.11593,1.116,35372,
2019.05.29,0:00,1.11594,1.11724,1.11244,1.11305,37508,
2019.05.30,0:00,1.11304,1.11431,1.11162,1.11285,32528,
2019.05.31,0:00,1.11282,1.11797,1.11252,1.11671,46642,
2019.06.03,0:00,1.11616,1.12618,1.116,1.12403,41029,
2019.06.04,0:00,1.12406,1.12771,1.12267,1.12513,42446,
2019.06.05,0:00,1.12511,1.13062,1.12197,1.12208,43251,
2019.06.06,0:00,1.12207,1.13085,1.12017,1.12752,42938,
2019.06.07,0:00,1.12758,1.13474,1.12511,1.1332,40257,
2019.06.10,0:00,1.13218,1.13302,1.12902,1.13115,34022,
2019.06.11,0:00,1.13112,1.13375,1.1302,1.13261,39335,
2019.06.12,0:00,1.13257,1.13433,1.12828,1.1288,38558,
2019.06.13,0:00,1.12867,1.13036,1.12686,1.1276,38569,
2019.06.14,0:00,1.1276,1.1289,1.12025,1.1205,41083,
2019.06.17,0:00,1.12092,1.12466,1.12036,1.12177,30987,
2019.06.18,0:00,1.12172,1.12427,1.11811,1.11938,43802,
2019.06.19,0:00,1.11923,1.1254,1.1187,1.12259,39720,
2019.06.20,0:00,1.12258,1.13167,1.12255,1.1292,51599,
2019.06.21,0:00,1.1287,1.13776,1.12829,1.13679,47924,
2019.06.24,0:00,1.13697,1.14036,1.13656,1.13985,38960,
2019.06.25,0:00,1.13978,1.14118,1.13444,1.13659,49169,
2019.06.26,0:00,1.13662,1.13909,1.13475,1.1369,45395,
2019.06.27,0:00,1.13676,1.13814,1.13477,1.13689,40363,
2019.06.28,0:00,1.13687,1.1393,1.13506,1.137,39268,
2019.07.01,0:00,1.13582,1.1371,1.12809,1.12851,42336,
2019.07.02,0:00,1.12847,1.13213,1.1275,1.12844,37387,
2019.07.03,0:00,1.12838,1.1311,1.12685,1.12769,35570,
2019.07.04,0:00,1.12774,1.12949,1.1273,1.12844,20662,
2019.07.05,0:00,1.12828,1.12875,1.12072,1.12223,35601,
2019.07.08,0:00,1.12219,1.12342,1.1207,1.12141,30323,
2019.07.09,0:00,1.12139,1.12186,1.11932,1.12077,32141,
2019.07.10,0:00,1.12069,1.12636,1.12017,1.12501,39496,
2019.07.11,0:00,1.12505,1.12857,1.12451,1.12534,40481,
2019.07.12,0:00,1.12531,1.12748,1.12381,1.12692,36954,
2019.07.15,0:00,1.12673,1.12838,1.12533,1.12577,30705,
2019.07.16,0:00,1.12573,1.12634,1.12019,1.12102,36407,
2019.07.17,0:00,1.12098,1.12334,1.11998,1.12242,32043,
2019.07.18,0:00,1.12239,1.12804,1.12052,1.12766,41956,
2019.07.19,0:00,1.12764,1.12819,1.12034,1.12186,42016,
2019.07.22,0:00,1.12146,1.1225,1.1206,1.12084,31799,
2019.07.23,0:00,1.12083,1.12092,1.11457,1.1151,34503,
2019.07.24,0:00,1.11516,1.11556,1.11269,1.11398,34229,
2019.07.25,0:00,1.11406,1.11875,1.11012,1.11464,41593,
2019.07.26,0:00,1.11459,1.11507,1.11119,1.11239,32155,
2019.07.29,0:00,1.11248,1.11509,1.11129,1.11442,28561,
2019.07.30,0:00,1.11447,1.11608,1.11321,1.1155,36296,
2019.07.31,0:00,1.11539,1.1162,1.10601,1.10753,41773,
2019.08.01,0:00,1.10756,1.10953,1.10268,1.10846,59186,
2019.08.02,0:00,1.10794,1.11163,1.10697,1.11051,67201,
2019.08.05,0:00,1.11037,1.12131,1.11033,1.12028,64057,
2019.08.06,0:00,1.12038,1.12495,1.11674,1.11991,65049,
2019.08.07,0:00,1.12004,1.12415,1.11792,1.11974,67176,
2019.08.08,0:00,1.11982,1.12283,1.1177,1.11796,55626,
2019.08.09,0:00,1.11794,1.12228,1.11776,1.11968,51396,
2019.08.12,0:00,1.11977,1.12305,1.11619,1.12127,48173,
2019.08.13,0:00,1.12132,1.12284,1.11702,1.11713,58019,
2019.08.14,0:00,1.11702,1.11908,1.11306,1.11368,58358,
2019.08.15,0:00,1.11382,1.11583,1.10914,1.11058,60655,
2019.08.16,0:00,1.11045,1.11121,1.10662,1.10889,47509,
2019.08.19,0:00,1.10916,1.11135,1.1076,1.10776,43927,
2019.08.20,0:00,1.10773,1.11066,1.10658,1.10995,45279,
2019.08.21,0:00,1.10991,1.1107,1.1081,1.10839,42308,
2019.08.22,0:00,1.10842,1.11128,1.10635,1.1079,48147,
2019.08.23,0:00,1.10789,1.11531,1.10517,1.11395,53923,
2019.08.26,0:00,1.11497,1.11638,1.10942,1.10992,65951,
2019.08.27,0:00,1.11007,1.11152,1.10856,1.10896,51670,
2019.08.28,0:00,1.10902,1.10977,1.10733,1.10768,53185,
2019.08.29,0:00,1.10774,1.10919,1.10421,1.10562,51229,
2019.08.30,0:00,1.10565,1.10602,1.09631,1.09792,52899,
2019.09.02,0:00,1.09896,1.09964,1.09579,1.09658,35455,
2019.09.03,0:00,1.09661,1.09786,1.09261,1.09726,55128,
2019.09.04,0:00,1.09732,1.10382,1.09683,1.10339,53688,
2019.09.05,0:00,1.10341,1.10847,1.10169,1.10338,55635,
2019.09.06,0:00,1.10339,1.10569,1.10202,1.10249,55757,
2019.09.09,0:00,1.10256,1.10679,1.10155,1.10469,48299,
2019.09.10,0:00,1.10472,1.10593,1.10305,1.10424,48114,
2019.09.11,0:00,1.10432,1.10555,1.09853,1.10099,42392,
2019.09.12,0:00,1.10093,1.10872,1.09268,1.10625,45491,
2019.09.13,0:00,1.10637,1.11095,1.10553,1.10706,40023,
2019.09.16,0:00,1.1073,1.10863,1.09934,1.10008,39738,
2019.09.17,0:00,1.09972,1.10744,1.09902,1.10727,41830,
2019.09.18,0:00,1.10717,1.10755,1.10136,1.10296,38953,
2019.09.19,0:00,1.10277,1.10734,1.10228,1.10405,41509,
2019.09.20,0:00,1.10405,1.10675,1.09962,1.10131,40035,
2019.09.23,0:00,1.10073,1.10253,1.09661,1.09923,37318,
2019.09.24,0:00,1.09929,1.1024,1.09837,1.10192,39576,
2019.09.25,0:00,1.10225,1.10225,1.09374,1.09412,41524,
2019.09.26,0:00,1.09425,1.09672,1.09089,1.09185,40617,
2019.09.27,0:00,1.09188,1.09585,1.09048,1.09355,38911,
2019.09.30,0:00,1.09405,1.09477,1.08849,1.08966,35888,
2019.10.01,0:00,1.08981,1.09428,1.0879,1.09305,40719,
2019.10.02,0:00,1.09329,1.09635,1.0904,1.09586,40053,
2019.10.03,0:00,1.09601,1.09993,1.09409,1.09629,43255,
2019.10.04,0:00,1.09637,1.09971,1.09568,1.0975,38474,
2019.10.07,0:00,1.09795,1.10004,1.09619,1.09701,33591,
2019.10.08,0:00,1.09706,1.09955,1.09409,1.09552,41522,
2019.10.09,0:00,1.09562,1.09899,1.09504,1.0971,34728,
2019.10.10,0:00,1.09717,1.10337,1.09703,1.10048,48798,
2019.10.11,0:00,1.10052,1.10626,1.10009,1.10385,48136,
2019.10.14,0:00,1.10314,1.10426,1.10129,1.10247,32712,
2019.10.15,0:00,1.1027,1.1046,1.09912,1.10322,43185,
2019.10.16,0:00,1.10321,1.10855,1.10225,1.10711,42645,
2019.10.17,0:00,1.10714,1.11395,1.1065,1.11231,41201,
2019.10.18,0:00,1.1124,1.11717,1.11146,1.11702,37135,
2019.10.21,0:00,1.11604,1.11789,1.11387,1.11493,32804,
2019.10.22,0:00,1.11487,1.11567,1.11177,1.11244,34829,
2019.10.23,0:00,1.11247,1.11397,1.1106,1.11296,30309,
2019.10.24,0:00,1.11304,1.11627,1.1093,1.11034,35127,
2019.10.25,0:00,1.11044,1.11229,1.1073,1.10762,29009,
2019.10.28,0:00,1.10801,1.11066,1.10755,1.10989,25506,
2019.10.29,0:00,1.10987,1.11185,1.10732,1.11118,46000,
2019.10.30,0:00,1.11118,1.11515,1.10797,1.11501,69500,
2019.10.31,0:00,1.11496,1.11755,1.11314,1.11512,72164,
2019.11.01,0:00,1.11498,1.11717,1.11281,1.11638,36440,
2019.11.04,0:00,1.11689,1.11753,1.11247,1.11265,29470,
2019.11.05,0:00,1.11277,1.11398,1.10635,1.10741,36965,
2019.11.06,0:00,1.10741,1.10928,1.10651,1.10654,31191,
2019.11.07,0:00,1.10675,1.10915,1.10359,1.10495,40097,
2019.11.08,0:00,1.10489,1.10546,1.1015,1.1015,31028,
2019.11.11,0:00,1.10221,1.10429,1.10164,1.10322,23233,
2019.11.12,0:00,1.10326,1.10385,1.10024,1.10088,29301,
2019.11.13,0:00,1.10088,1.10203,1.09953,1.10053,30482,
2019.11.14,0:00,1.10062,1.10274,1.09889,1.10207,30432,
2019.11.15,0:00,1.10212,1.10568,1.10145,1.10487,26298,
2019.11.18,0:00,1.10508,1.10898,1.10483,1.10714,25764,
2019.11.19,0:00,1.10712,1.10838,1.10626,1.1078,23327,
2019.11.20,0:00,1.10773,1.10813,1.10529,1.10718,29179,
2019.11.21,0:00,1.1073,1.10968,1.10522,1.10577,27789,
2019.11.22,0:00,1.10583,1.10873,1.10144,1.10167,28628,
2019.11.25,0:00,1.10151,1.10321,1.10036,1.10117,24288,
2019.11.26,0:00,1.10129,1.10254,1.10073,1.10211,24794,
2019.11.27,0:00,1.10202,1.10244,1.09923,1.0998,24195,
2019.11.28,0:00,1.09981,1.10178,1.09981,1.10062,18823,
2019.11.29,0:00,1.10072,1.10281,1.09811,1.10138,23385,
2019.12.02,0:00,1.10243,1.10896,1.10029,1.10787,27139,
2019.12.03,0:00,1.10787,1.10935,1.10661,1.10813,27418,
2019.12.04,0:00,1.10813,1.1116,1.10667,1.1077,29997,
2019.12.05,0:00,1.10772,1.11081,1.10772,1.11039,25107,
2019.12.06,0:00,1.11031,1.11096,1.10398,1.10606,23582,
2019.12.09,0:00,1.10578,1.10779,1.10533,1.10636,19869,
2019.12.10,0:00,1.10637,1.10976,1.10627,1.10929,23914,
2019.12.11,0:00,1.1091,1.11447,1.10702,1.11294,28201,
2019.12.12,0:00,1.11277,1.11541,1.11029,1.11307,34080,
2019.12.13,0:00,1.11569,1.11989,1.1112,1.1117,45236,
2019.12.16,0:00,1.11257,1.1158,1.11225,1.1144,25781,
2019.12.17,0:00,1.11491,1.11743,1.11293,1.11508,29020,
2019.12.18,0:00,1.11493,1.11541,1.11103,1.11128,26351,
2019.12.19,0:00,1.11132,1.1144,1.11075,1.11202,28798,
2019.12.20,0:00,1.11218,1.11248,1.10665,1.1075,25241,
2019.12.23,0:00,1.10799,1.10958,1.10699,1.10887,24085,
2019.12.24,0:00,1.10887,1.10939,1.10691,1.10874,23179,
2019.12.26,0:00,1.10883,1.11088,1.10822,1.10958,13422,
2019.12.27,0:00,1.10975,1.11882,1.10941,1.11733,30902,
2019.12.30,0:00,1.11742,1.12207,1.11715,1.11976,31056,
2019.12.31,0:00,1.1198,1.1239,1.11969,1.12088,26604,
2020.01.02,0:00,1.12099,1.12244,1.11635,1.11721,29664,
2020.01.03,0:00,1.11717,1.11797,1.1125,1.11562,34095,
2020.01.06,0:00,1.11647,1.12055,1.11571,1.11966,30735,
2020.01.07,0:00,1.11942,1.11973,1.11336,1.11519,32015,
2020.01.08,0:00,1.11597,1.11632,1.11018,1.11046,38040,
2020.01.09,0:00,1.11032,1.11203,1.10922,1.11057,30078,
2020.01.10,0:00,1.11042,1.11291,1.10849,1.1117,28165,
2020.01.13,0:00,1.11159,1.11468,1.11122,1.11337,24060,
2020.01.14,0:00,1.11332,1.11444,1.11045,1.11255,28197,
2020.01.15,0:00,1.1128,1.11634,1.11185,1.11493,26399,
2020.01.16,0:00,1.11511,1.11723,1.11279,1.11353,26554,
2020.01.17,0:00,1.11351,1.11425,1.10861,1.10874,25107,
2020.01.20,0:00,1.10913,1.11023,1.10767,1.10933,19109,
2020.01.21,0:00,1.10938,1.11178,1.1081,1.10815,25624,
2020.01.22,0:00,1.10828,1.1098,1.10701,1.10928,24782,
2020.01.23,0:00,1.10927,1.11086,1.10363,1.10577,28661,
2020.01.24,0:00,1.10533,1.10615,1.10201,1.10222,25700,
2020.01.27,0:00,1.10297,1.10374,1.10096,1.1019,27286,
2020.01.28,0:00,1.10187,1.1025,1.09978,1.10217,24408,
2020.01.29,0:00,1.10222,1.10275,1.09924,1.10099,24648,
2020.01.30,0:00,1.10047,1.10388,1.10047,1.10312,28641,
2020.01.31,0:00,1.10311,1.10951,1.10169,1.10945,29867,
2020.02.03,0:00,1.10939,1.10939,1.1036,1.10606,29695,
2020.02.04,0:00,1.10582,1.10639,1.10328,1.10441,26838,
2020.02.05,0:00,1.10425,1.10478,1.09936,1.09982,27466,
2020.02.06,0:00,1.09984,1.10139,1.09644,1.09803,24079,
2020.02.07,0:00,1.09795,1.09849,1.09419,1.09426,27097,
2020.02.10,0:00,1.09411,1.09574,1.09076,1.09107,24168,
2020.02.11,0:00,1.09106,1.09247,1.08918,1.09153,25843,
2020.02.12,0:00,1.09151,1.09255,1.08654,1.08728,25710,
2020.02.13,0:00,1.08735,1.08887,1.08343,1.08391,25923,
2020.02.14,0:00,1.08406,1.08611,1.0827,1.08277,24764,
2020.02.17,0:00,1.08397,1.08509,1.08291,1.08339,17499,
2020.02.18,0:00,1.08339,1.08372,1.07858,1.07906,26464,
2020.02.19,0:00,1.07909,1.08116,1.07821,1.08066,28206,
2020.02.20,0:00,1.08034,1.08211,1.07778,1.07833,32811,
2020.02.21,0:00,1.07847,1.08634,1.07839,1.08463,28637,
2020.02.24,0:00,1.08264,1.08718,1.08051,1.08539,40555,
2020.02.25,0:00,1.0852,1.08901,1.08301,1.08803,43971,
2020.02.26,0:00,1.08804,1.09086,1.0855,1.08798,46574,
2020.02.27,0:00,1.08822,1.10057,1.0878,1.10008,53032,
2020.02.28,0:00,1.10001,1.10528,1.09508,1.10225,62377,
2020.03.02,0:00,1.10417,1.11845,1.10362,1.11331,64640,
2020.03.03,0:00,1.11303,1.12125,1.10954,1.11698,60507,
2020.03.04,0:00,1.1171,1.11874,1.10955,1.11343,48371,
2020.03.05,0:00,1.11345,1.12448,1.11195,1.12355,45291,
2020.03.06,0:00,1.12386,1.13547,1.12113,1.12853,65527,
2020.03.09,0:00,1.13435,1.14947,1.13349,1.14379,85524,
2020.03.10,0:00,1.14326,1.14579,1.1275,1.12794,82047,
2020.03.11,0:00,1.12788,1.13654,1.12574,1.12696,67550,
2020.03.12,0:00,1.12629,1.13335,1.10554,1.11819,77053,
2020.03.13,0:00,1.11846,1.12211,1.1055,1.1103,81596,
2020.03.16,0:00,1.11053,1.12363,1.10776,1.11794,88320,
2020.03.17,0:00,1.11708,1.1189,1.09549,1.09972,80144,
2020.03.18,0:00,1.09968,1.10447,1.08019,1.09162,84908,
